Operational Profile,Engine Load (%),Potencia Maxima (kw),Engines Running,Speed (kn),Draft Bow (m),Draft Stern (m),DURAÇÃO (h),MDO (m³),MDO (m³/h),Consumo Estimado (m³/h),Consumo Estimado (g/kWh),Consumo Estimado,Unnamed: 13
Transit,0.33,765.6,2.0,9.23361538,4.534,4.104,0.0036111111111111,0.002676,0.7410461538461539,0.0398494911675,228.72430000000003,457.44860000000006,13.891439150784754
Eco Transit,0.22,510.4,2.0,4.32326898,2.55888937,4.93945119,0.1280555555555555,0.054526,0.4257995661605205,0.02852841455,245.617,491.234,0.4767924558926016
Transit,0.32,742.4,2.0,10.62437467,2.51133635,4.49790152,0.1386111111111111,0.092856,0.669903006012024,0.0388800932363636,230.134,460.268,0.5812861502071633
Eco Transit,0.22,510.4,2.0,4.44506417,4.603,3.91447594,0.0519444444444444,0.022758,0.4381219251336898,0.02852841455,245.617,491.234,0.2535554332542403
Fast Transit,0.37,858.4,2.0,11.04015421,4.54856231,4.52740966,0.1783333333333333,0.150011,0.8411831775700935,0.0436274578693181,223.3375,446.675,0.7091716082866044
Eco Transit,0.32,742.4,2.0,8.47844289,2.57699641,4.24356751,4.613888888888889,3.145555,0.6817578567128235,0.0388800932363636,230.134,460.268,0.9876396714613592
Transit,0.3,696.0,2.0,10.13079528,2.52113539,4.00196588,0.7652777777777777,0.489322,0.6394044283121597,0.0369086159318181,233.029,466.0580000000001,0.9245719261921226
Fast Transit,0.35,812.0,2.0,11.01230496,4.39915603,4.69026241,0.0391666666666666,0.03023201,0.7718811063829787,0.0417576012556818,225.9805,451.961,0.3812380075185809
Fast Transit,0.31,719.2,2.0,11.108,4.406,4.814,0.0033333333333333,0.002253,0.6759,0.0378999345356818,231.5689,463.1378,15.821986034479288
Transit,0.33,765.6,2.0,9.14363478,2.559,4.22407826,0.0958333333333333,0.068058,0.7101704347826087,0.0398494911675,228.72430000000003,457.44860000000006,0.4144774873269857
Eco Transit,0.35,812.0,2.0,8.72816348,4.56480572,3.93116758,2.326111111111111,1.816455,0.7808977788392644,0.0417576012556818,225.9805,451.961,0.9770114859681732
Eco Transit,0.29,672.8,2.0,8.86321849,4.68168067,4.07593277,0.0661111111111111,0.04102499,0.6205460672268907,0.0359057382911363,234.5143,469.0286,0.1247837405655341
Transit,0.32,742.4,2.0,9.166578,2.562939,4.298376,0.1269444444444444,0.085889,0.6765873085339168,0.0388800932363636,230.134,460.268,0.547321621670253
Eco Transit,0.38,881.6,2.0,6.191041,2.514058,4.581273,0.0741666666666666,0.067122,0.9050157303370788,0.0445490389572727,222.0538,444.1076000000001,0.3362975036907015
Eco Transit,0.23,533.6,2.0,4.58407843,2.563,4.93356863,0.0283333333333333,0.012978,0.4580470588235293,0.0296233811902272,243.9553,487.9106,1.2825844652663954
Eco Transit,0.32,742.4,2.0,8.948,2.492,4.879,0.0044444444444444,0.003053,0.686925,0.0388800932363636,230.134,460.268,11.73504527886133
Transit,0.35,812.0,2.0,9.26860189,4.82063655,4.6452584,0.2644444444444444,0.2082,0.7873109243697479,0.0417576012556818,225.9805,451.961,0.7994351524703083
Transit,0.34,788.8000000000001,2.0,9.25410989,4.61314286,3.89607692,0.2022222222222222,0.15235,0.753379120879121,0.0408085274627272,227.33980000000005,454.6796000000001,0.7321396293880716
Eco Transit,0.29,672.8,2.0,8.79674038,4.66980769,4.06638462,0.0866666666666666,0.053651,0.6190500000000001,0.0359057382911363,234.5143,469.0286,0.330753605876193
Transit,0.31,719.2,2.0,10.02679357,2.51441623,4.12028661,0.5786111111111111,0.37533899,0.6486895650504081,0.0378999345356818,231.5689,463.1378,0.8990247868049045
Transit,0.35,812.0,2.0,9.52811854,4.61733294,3.90315967,3.796111111111111,2.934037,0.772905985657837,0.0417576012556818,225.9805,451.961,0.9857678682117228
Eco Transit,0.32,742.4,2.0,8.87376573,4.22696154,4.24141608,0.0794444444444444,0.05455,0.6866433566433566,0.0388800932363636,230.134,460.268,0.2872576858595116
Eco Transit,0.29,672.8,2.0,8.78230769,4.55,3.90176923,0.0072222222222222,0.00419743,0.5811826153846155,0.0359057382911363,234.5143,469.0286,7.554219675167033
Transit,0.35,812.0,2.0,9.055345,4.540581,3.899684,0.0152777777777777,0.011818,0.7735418181818182,0.0417576012556818,225.9805,451.961,2.533389850709241
Eco Transit,0.31,719.2,2.0,10.485375,2.512074,4.498562,0.0022222222222222,0.001442,0.6488999999999999,0.0378999345356818,231.5689,463.1378,25.28289496233137
Transit,0.33,765.6,2.0,9.17869472,4.62234094,3.89031812,0.1947222222222222,0.145039,0.744850784593438,0.0398494911675,228.72430000000003,457.44860000000006,0.725249821306683
Eco Transit,0.3,696.0,2.0,7.42453488,4.52186047,3.69544186,0.0597222222222222,0.03690133,0.6178827348837209,0.0369086159318181,233.029,466.0580000000001,0.0001974436102487
Transit,0.35,812.0,2.0,9.23716949,2.56464407,3.84883051,0.0491666666666666,0.03820199,0.776989627118644,0.0417576012556818,225.9805,451.961,0.0930739800644368
Eco Transit,0.19,440.8,2.0,3.995,4.541,3.907,0.0144444444444444,0.00483401,0.3346622307692307,0.0251534054593181,250.7533,501.5066000000001,4.203424374239645
Transit,0.33,765.6,2.0,9.10763265,4.23326531,4.20702041,0.0544444444444444,0.038448,0.7061877551020408,0.0398494911675,228.72430000000003,457.44860000000006,0.0364516013186641
Eco Transit,0.35,812.0,2.0,8.89371605,2.445,4.58354321,0.0225,0.017093,0.759688888888889,0.0417576012556818,225.9805,451.961,1.4429650298766636
Transit,0.35,812.0,2.0,9.15245318,4.8274382,4.65298127,0.1483333333333333,0.11659601,0.7860405168539327,0.0417576012556818,225.9805,451.961,0.6418608041931982
Fast Transit,0.29,672.8,2.0,11.05009091,2.587,4.58690909,0.0611111111111111,0.036254,0.5932472727272727,0.0359057382911363,234.5143,469.0286,0.009606159564838
Fast Transit,0.35,812.0,2.0,11.01791071,4.54758929,3.94705357,0.0311111111111111,0.024617,0.7912607142857143,0.0417576012556818,225.9805,451.961,0.6962912318999803
Transit,0.25,580.0,2.0,9.40493695,2.56874115,3.95279204,0.2511111111111111,0.12337401,0.4913124292035398,0.0317706546875,240.7075,481.415,0.7424850283499741
Eco Transit,0.2,464.0,2.0,4.19043396,4.53326415,4.099,0.0147222222222222,0.005336,0.3624452830188679,0.0262938258181818,249.016,498.032,3.927628526645768
Eco Transit,0.21,487.2,2.0,4.362,4.679,3.945,0.0080555555555555,0.0029,0.36,0.0274186958038636,247.3039,494.6078,8.454722690987461
Eco Transit,0.29,672.8,2.0,6.85314876,2.50246281,4.35357851,0.0336111111111111,0.019458,0.5789157024793388,0.0359057382911363,234.5143,469.0286,0.8452943925961746
Eco Transit,0.29,672.8,2.0,8.57846939,4.55982653,3.91178571,0.0816666666666666,0.048003,0.5877918367346938,0.0359057382911363,234.5143,469.0286,0.2520105349428918
Eco Transit,0.23,533.6,2.0,4.051909,2.339881,4.402543,0.0030555555555555,0.001487,0.4866545454545454,0.0296233811902272,243.9553,487.9106,18.921574438619555
Transit,0.37,858.4,2.0,10.99243284,4.59259204,4.49933333,0.0558333333333333,0.046925,0.8404477611940298,0.0436274578693181,223.3375,446.675,0.0702726080060057
Fast Transit,0.35,812.0,2.0,11.056,2.595,4.63,0.0030555555555555,0.002407,0.7877454545454544,0.0417576012556818,225.9805,451.961,16.3484010202251
Eco Transit,0.33,765.6,2.0,8.88446667,2.547,4.236,0.0291666666666666,0.02092402,0.7173949714285714,0.0398494911675,228.72430000000003,457.44860000000006,0.9044854271550112
Eco Transit,0.32,742.4,2.0,8.78449153,2.47835593,4.727,0.0655555555555555,0.04488,0.6846101694915254,0.0388800932363636,230.134,460.268,0.1336877621131096
Eco Transit,0.19,440.8,2.0,4.82241876,4.63541844,4.20868584,0.8497222222222223,0.270429,0.3182557698594311,0.0251534054593181,250.7533,501.5066000000001,0.906987026319965
Eco Transit,0.35,812.0,2.0,8.95357143,4.62228571,3.91528571,0.0174999999999999,0.013502,0.7715428571428572,0.0417576012556818,225.9805,451.961,2.0926974711658874
Transit,0.35,812.0,2.0,10.81242535,4.39958215,4.69274229,0.3330555555555555,0.25704901,0.7717901884904087,0.0417576012556818,225.9805,451.961,0.837550040532419
Eco Transit,0.34,788.8000000000001,2.0,8.916,2.401,4.152,0.0055555555555555,0.004111,0.73998,0.0408085274627272,227.33980000000005,454.6796000000001,8.926666860308266
Eco Transit,0.24,556.8,2.0,4.31306024,2.45649398,4.154,0.0230555555555555,0.01064499,0.4617104096385542,0.0307039948581818,242.3188,484.6376,1.8843610804877995
Eco Transit,0.22,510.4,2.0,6.460189,2.452474,4.65573,0.0352777777777777,0.014064,0.3986645669291339,0.02852841455,245.617,491.234,1.0284708866609786
Transit,0.34,788.8000000000001,2.0,9.218,4.53191667,4.10591667,0.01,0.007487,0.7486999999999999,0.0408085274627272,227.33980000000005,454.6796000000001,4.45058467513387
Eco Transit,0.22,510.4,2.0,5.29969737,2.51640789,3.69697368,0.0633333333333333,0.025849,0.4081421052631578,0.02852841455,245.617,491.234,0.103656410306008
Transit,0.32,742.4,2.0,9.059387,2.567402,4.246703,0.2361111111111111,0.159993,0.6776174117647059,0.0388800932363636,230.134,460.268,0.7569887855320943
Fast Transit,0.35,812.0,2.0,11.45056484,4.6000257,4.025478,1.4266666666666667,1.13978999,0.7989182172897196,0.0417576012556818,225.9805,451.961,0.9633637761148598
Eco Transit,0.35,812.0,2.0,8.90280645,4.44583871,4.14006452,0.0430555555555555,0.032357,0.7515174193548386,0.0417576012556818,225.9805,451.961,0.290527590805137
Fast Transit,0.35,812.0,2.0,11.03857522,4.434,4.469,0.0313888888888888,0.023656,0.7536424778761062,0.0417576012556818,225.9805,451.961,0.7652012705310203
Transit,0.32,742.4,2.0,9.105182,2.566846,4.241722,0.0030555555555555,0.002068,0.6768,0.0388800932363636,230.134,460.268,17.80081877967294
Eco Transit,0.33,765.6,2.0,7.20762838,4.84074324,4.46242568,0.0411111111111111,0.029206,0.7104162162162162,0.0398494911675,228.72430000000003,457.44860000000006,0.364428239659659
Eco Transit,0.19,440.8,2.0,4.13199819,4.59349186,3.92744937,0.3072222222222222,0.099197,0.3228835443037974,0.0251534054593181,250.7533,501.5066000000001,0.7464297765122112
Transit,0.35,812.0,2.0,9.43791026,2.567,3.90633333,0.065,0.049642,0.7637230769230768,0.0417576012556818,225.9805,451.961,0.1588251630538291
Transit,0.35,812.0,2.0,10.9226129,4.65398925,4.06584946,0.1033333333333333,0.082506,0.7984451612903225,0.0417576012556818,225.9805,451.961,0.4938840659384552
Fast Transit,0.34,788.8000000000001,2.0,11.04154545,4.474,4.53463636,0.0122222222222222,0.00918,0.7510909090909091,0.0408085274627272,227.33980000000005,454.6796000000001,3.445373361952863
Fast Transit,0.31,719.2,2.0,11.74096001,4.40604023,4.81214606,3.4175,2.31853,0.6784286759326993,0.0378999345356818,231.5689,463.1378,0.9836534638172972
Eco Transit,0.27,626.4000000000001,2.0,8.985,4.661,3.919,0.0075,0.003858,0.5144,0.0338637093647727,237.5605,475.121,7.777529643538811
Eco Transit,0.21,487.2,2.0,5.998972,2.478197,4.253927,0.0391666666666666,0.015169,0.3872936170212765,0.0274186958038636,247.3039,494.6078,0.8075480126484037
Fast Transit,0.36,835.1999999999999,2.0,11.027,4.639,3.57,0.0127777777777777,0.010645,0.833086956521739,0.04269711168,224.64640000000003,449.29280000000006,3.0110015669328325
Eco Transit,0.33,765.6,2.0,8.83117742,2.562,4.251,0.0172222222222222,0.01231699,0.715180064516129,0.0398494911675,228.72430000000003,457.44860000000006,2.2353270699659578
Transit,0.33,765.6,2.0,9.06764626,4.28827211,4.27997506,0.1225,0.08513,0.6949387755102041,0.0398494911675,228.72430000000003,457.44860000000006,0.5318983769822624
Eco Transit,0.23,533.6,2.0,4.85120103,2.50753128,4.09831282,0.2708333333333333,0.114567,0.4230166153846154,0.0296233811902272,243.9553,487.9106,0.7414318155295392
Transit,0.34,788.8000000000001,2.0,9.15037079,4.43860112,4.15079775,0.0494444444444444,0.036613,0.7404876404494382,0.0408085274627272,227.33980000000005,454.6796000000001,0.1145911960977599
Eco Transit,0.23,533.6,2.0,4.041,4.492,4.161,0.0069444444444444,0.003107,0.447408,0.0296233811902272,243.9553,487.9106,8.534400125596164
Transit,0.33,765.6,2.0,9.035,4.2359313,4.24296183,0.1091666666666666,0.076,0.6961832061068701,0.0398494911675,228.72430000000003,457.44860000000006,0.4756645899013157
Eco Transit,0.71,1647.1999999999998,1.0,4.213,2.445,4.076,0.0047222222222222,0.00183,0.3875294117647059,0.0726563226447727,193.82890000000003,387.65780000000007,38.70290854905615
Transit,0.35,812.0,2.0,9.07866667,4.60739394,4.51039394,0.0091666666666666,0.006984,0.7618909090909091,0.0417576012556818,225.9805,451.961,4.97903798048136
Fast Transit,0.33,765.6,2.0,11.00472391,4.41535017,4.83565993,0.0825,0.05877501,0.7124243636363636,0.0398494911675,228.72430000000003,457.44860000000006,0.3219994149299167
Eco Transit,0.35,812.0,2.0,8.835,4.531,4.105,0.0052777777777777,0.004053,0.7679368421052631,0.0417576012556818,225.9805,451.961,9.302887060370542
Transit,0.31,719.2,2.0,9.108368,2.585223,4.224119,0.0294444444444444,0.019451,0.6606,0.0378999345356818,231.5689,463.1378,0.9484825734245966
Eco Transit,0.33,765.6,2.0,8.93483784,2.556,4.24016216,0.0308333333333333,0.02197501,0.712703027027027,0.0398494911675,228.72430000000003,457.44860000000006,0.8134003655743502
Eco Transit,0.29,672.8,2.0,8.82604225,4.54,3.90280282,0.0394444444444444,0.023391,0.5930112676056338,0.0359057382911363,234.5143,469.0286,0.5350236540180568
Transit,0.35,812.0,2.0,11.05172973,4.50902703,3.86402703,0.0102777777777777,0.008073,0.7854810810810811,0.0417576012556818,225.9805,451.961,4.172501084563584
Transit,0.34,788.8000000000001,2.0,9.17205187,2.61013256,3.65800576,0.2891666666666667,0.215453,0.7450824207492796,0.0408085274627272,227.33980000000005,454.6796000000001,0.8105919738285042
Transit,0.35,812.0,2.0,9.92513361,4.61980088,4.6504393,1.0686111111111112,0.803778,0.7521707304393033,0.0417576012556818,225.9805,451.961,0.9480483401440674
Transit,0.35,812.0,2.0,9.60638121,2.56452024,3.85630787,0.3636111111111111,0.279382,0.7683538579067991,0.0417576012556818,225.9805,451.961,0.8505358210060712
Eco Transit,0.2,464.0,2.0,3.99711078,2.46262575,4.14350299,0.0927777777777777,0.031646,0.3410946107784431,0.0262938258181818,249.016,498.032,0.1691264040263598
Transit,0.36,835.1999999999999,2.0,10.91837659,4.63407888,4.04932316,0.1091666666666666,0.08753,0.8018015267175571,0.04269711168,224.64640000000003,449.29280000000006,0.5122002549982863
Transit,0.36,835.1999999999999,2.0,10.88809804,4.51737255,4.38437255,0.0141666666666666,0.011257,0.7946117647058824,0.04269711168,224.64640000000003,449.29280000000006,2.792938765212757
Eco Transit,0.35,812.0,2.0,8.83844511,4.8473493,4.67228743,0.1391666666666666,0.11012499,0.7913172934131737,0.0417576012556818,225.9805,451.961,0.620816299227979
Eco Transit,0.71,1647.1999999999998,1.0,4.22105479,2.44434703,4.06011416,0.0608333333333333,0.023528,0.3867616438356164,0.0726563226447727,193.82890000000003,387.65780000000007,2.08807899714267
Transit,0.31,719.2,2.0,9.07816518,2.56278125,4.48997321,0.1244444444444444,0.081871,0.6578919642857143,0.0378999345356818,231.5689,463.1378,0.5370774201404426
Eco Transit,0.24,556.8,2.0,4.32544444,4.865,4.64918519,0.0075,0.003842,0.5122666666666666,0.0307039948581818,242.3188,484.6376,6.991669666366949
Eco Transit,0.2,464.0,2.0,6.05671895,4.52161438,4.2278366,0.0424999999999999,0.014369,0.3380941176470588,0.0262938258181818,249.016,498.032,0.8298994932272126
Eco Transit,0.2,464.0,2.0,4.414865,4.457993,3.525066,0.0288888888888888,0.009914,0.343176923076923,0.0262938258181818,249.016,498.032,1.6521914280998409
Eco Transit,0.19,440.8,2.0,4.08966667,4.59816667,3.9285,0.05,0.015915,0.3182999999999999,0.0251534054593181,250.7533,501.5066000000001,0.580484163325051
Transit,0.36,835.1999999999999,2.0,10.78265957,4.577,3.99138298,0.0130555555555555,0.010478,0.8025702127659573,0.04269711168,224.64640000000003,449.29280000000006,3.0749295361710254
Transit,0.29,672.8,2.0,9.25414876,4.47866942,3.8395124,0.1680555555555555,0.098793,0.5878591735537191,0.0359057382911363,234.5143,469.0286,0.6365558461516871
Fast Transit,0.35,812.0,2.0,11.06741096,4.42124429,4.45059361,0.1216666666666666,0.092066,0.7567068493150684,0.0417576012556818,225.9805,451.961,0.5464384109695022
Eco Transit,0.23,533.6,2.0,4.54834165,4.72034933,3.81953935,0.1447222222222222,0.06251,0.4319309021113243,0.0296233811902272,243.9553,487.9106,0.5261017246804146
Eco Transit,0.35,812.0,2.0,7.707301,2.623831,4.766349,0.0747222222222222,0.05776,0.7729962825278811,0.0417576012556818,225.9805,451.961,0.2770498397562013
Eco Transit,0.26,603.2,2.0,7.03947619,2.613,3.87638095,0.0349999999999999,0.01787601,0.510743142857143,0.0328237598118181,239.1214,478.2428000000001,0.8361905040228877
Transit,0.35,812.0,2.0,9.74372437,4.40237381,3.82049432,4.204444444444444,3.278041,0.7796609143763213,0.0417576012556818,225.9805,451.961,0.9872614158103326
Eco Transit,0.32,742.4,2.0,7.06113793,4.645,3.98217241,0.0241666666666666,0.016502,0.6828413793103448,0.0388800932363636,230.134,460.268,1.3560837011491724
Transit,0.35,812.0,2.0,9.89980432,2.5368513,4.416509,5.1352777777777785,3.94901098,0.7689965666684697,0.0417576012556818,225.9805,451.961,0.9894258077611924
Transit,0.33,765.6,2.0,10.25375576,4.63883083,3.81562622,5.957222222222223,4.26967699,0.7167227997761819,0.0398494911675,228.72430000000003,457.44860000000006,0.990666860453184
Eco Transit,0.27,626.4000000000001,2.0,4.13828889,2.601,4.634,0.025,0.01485299,0.5941196,0.0338637093647727,237.5605,475.121,1.2799254133189837
Fast Transit,0.37,858.4,2.0,11.00114894,4.574,4.472,0.0130555555555555,0.01099,0.8417872340425531,0.0436274578693181,223.3375,446.675,2.9697413893829103
Fast Transit,0.35,812.0,2.0,11.004,4.421,4.446,0.0105555555555555,0.007993,0.7572315789473684,0.0417576012556818,225.9805,451.961,4.224271394430353
Eco Transit,0.33,765.6,2.0,8.923871,4.746814,4.590086,0.1552777777777777,0.10737,0.6914704830053667,0.0398494911675,228.72430000000003,457.44860000000006,0.6288582363090248
Transit,0.29,672.8,2.0,9.161,4.55,3.9,0.0030555555555555,0.00181,0.5923636363636363,0.0359057382911363,234.5143,469.0286,18.83742447024109
Eco Transit,0.34,788.8000000000001,2.0,8.91868317,2.487,4.21240594,0.0280555555555555,0.02080001,0.7413864950495049,0.0408085274627272,227.33980000000005,454.6796000000001,0.9619474924640556
Eco Transit,0.36,835.1999999999999,2.0,8.78699454,2.56567213,3.84303279,0.0508333333333333,0.04009,0.788655737704918,0.04269711168,224.64640000000003,449.29280000000006,0.0650314711898229
Eco Transit,0.25,580.0,2.0,6.85819205,4.59822517,4.32250993,0.0419444444444444,0.02038,0.4858807947019867,0.0317706546875,240.7075,481.415,0.5589133801521106
Transit,0.34,788.8000000000001,2.0,9.126,4.531,4.105,0.0033333333333333,0.002473,0.7418999999999999,0.0408085274627272,227.33980000000005,454.6796000000001,15.50162857368673
Eco Transit,0.33,765.6,2.0,8.946625,2.514516,4.639518,0.0088888888888888,0.006387,0.7185375,0.0398494911675,228.72430000000003,457.44860000000006,5.239156281117895
Eco Transit,0.19,440.8,2.0,4.1754735,4.69780212,4.11065194,0.1572222222222222,0.051102,0.3250303886925795,0.0251534054593181,250.7533,501.5066000000001,0.5077804105647884
Transit,0.32,742.4,2.0,9.141667,2.570372,4.498956,0.0141666666666666,0.009929,0.7008705882352941,0.0388800932363636,230.134,460.268,2.9158115858962272
Eco Transit,0.33,765.6,2.0,8.83404,2.538112,4.468178,0.0069444444444444,0.004608,0.663552,0.0398494911675,228.72430000000003,457.44860000000006,7.6478930485026035
Transit,0.32,742.4,2.0,9.0694876,4.22457025,4.23114876,0.0672222222222222,0.046072,0.6853685950413223,0.0388800932363636,230.134,460.268,0.1561014664793445
Transit,0.34,788.8000000000001,2.0,10.12204082,4.74954589,4.18006886,7.019722222222222,5.255023,0.748608396976772,0.0408085274627272,227.33980000000005,454.6796000000001,0.9922343770022078
Transit,0.35,812.0,2.0,10.1781657,4.61378347,4.73860165,2.688888888888889,2.018475,0.750672520661157,0.0417576012556818,225.9805,451.961,0.9793123019825948
Eco Transit,0.34,788.8000000000001,2.0,8.96210989,2.532,4.24256044,0.0252777777777777,0.01829601,0.7237981978021979,0.0408085274627272,227.33980000000005,454.6796000000001,1.2304604918081743
Eco Transit,0.32,742.4,2.0,8.89059384,4.23970028,4.26131373,0.0991666666666666,0.068047,0.6861882352941177,0.0388800932363636,230.134,460.268,0.4286288412955216
Transit,0.34,788.8000000000001,2.0,9.067,2.539,4.232,0.0069444444444444,0.004994,0.7191360000000001,0.0408085274627272,227.33980000000005,454.6796000000001,7.171511306112793
Transit,0.3,696.0,2.0,10.96944068,2.547,4.16442373,0.0163888888888888,0.01055599,0.6440943050847456,0.0369086159318181,233.029,466.0580000000001,2.496461812849215
Fast Transit,0.31,719.2,2.0,11.01056,2.555,3.793,0.0138888888888888,0.009083,0.6539760000000001,0.0378999345356818,231.5689,463.1378,3.1726229809184
Eco Transit,0.32,742.4,2.0,8.95053061,2.485,4.80993878,0.0136111111111111,0.00933599,0.6859094693877552,0.0388800932363636,230.134,460.268,3.164538869082297
Eco Transit,0.34,788.8000000000001,2.0,8.70477863,4.6,3.9321145,0.0363888888888888,0.02789601,0.7666079083969466,0.0408085274627272,227.33980000000005,454.6796000000001,0.4628804428564259
Eco Transit,0.22,510.4,2.0,4.13981818,4.709,4.56854011,0.0519444444444444,0.02094599,0.4032383101604278,0.02852841455,245.617,491.234,0.3619988623120703
Fast Transit,0.3,696.0,2.0,11.03763,2.581246,4.354412,0.0127777777777777,0.008246,0.6453391304347825,0.0369086159318181,233.029,466.0580000000001,3.4759417816902967
Eco Transit,0.26,603.2,2.0,7.51681471,4.60924706,3.89262647,0.1888888888888888,0.10159299,0.5378452411764706,0.0328237598118181,239.1214,478.2428000000001,0.676909205922395
Transit,0.34,788.8000000000001,2.0,9.20312185,4.44379832,4.14080252,0.0661111111111111,0.048989,0.7410100840336133,0.0408085274627272,227.33980000000005,454.6796000000001,0.1669859057599198
Eco Transit,0.29,672.8,2.0,8.78760714,4.46921429,3.81735714,0.1166666666666666,0.068237,0.5848885714285714,0.0359057382911363,234.5143,469.0286,0.4738083694896264
Eco Transit,0.31,719.2,2.0,8.957,2.476,4.707,0.0063888888888888,0.004339,0.6791478260869565,0.0378999345356818,231.5689,463.1378,7.734716417534415
Eco Transit,0.22,510.4,2.0,4.35042922,4.64681735,4.26545662,0.0608333333333333,0.025596,0.4207561643835616,0.02852841455,245.617,491.234,0.1145653441944054
Eco Transit,0.31,719.2,2.0,8.87254545,4.6,4.001,0.0122222222222222,0.00758,0.6201818181818182,0.0378999345356818,231.5689,463.1378,3.9999913635464153
Transit,0.32,742.4,2.0,9.125708,2.560087,4.447905,0.0180555555555555,0.01256,0.6956307692307693,0.0388800932363636,230.134,460.268,2.095548824551245
Eco Transit,0.27,626.4000000000001,2.0,8.973,4.661,3.919,0.0055555555555555,0.002981,0.5365800000000001,0.0338637093647727,237.5605,475.121,10.35984883085298
Fast Transit,0.32,742.4,2.0,11.02061905,4.633,4.14490476,0.0116666666666666,0.00811899,0.6959134285714285,0.0388800932363636,230.134,460.268,3.7887844715123
Eco Transit,0.32,742.4,2.0,8.949769,2.594774,4.339544,0.0108333333333333,0.007357,0.6791076923076923,0.0388800932363636,230.134,460.268,4.284775484078244
Eco Transit,0.22,510.4,2.0,4.77296933,4.69968098,4.55476687,0.0905555555555555,0.037558,0.4147509202453988,0.02852841455,245.617,491.234,0.2404171002183289
Fast Transit,0.3,696.0,2.0,11.1748932,2.57904578,4.37160264,0.8405555555555556,0.535276,0.6368121612690019,0.0369086159318181,233.029,466.0580000000001,0.9310475045923632
Eco Transit,0.34,788.8000000000001,1.45454545,10.471,2.591,4.277,0.0030555555555555,0.001637,0.5357454545454545,0.0408085274627272,227.33980000000005,454.6796000000001,23.928850007774763
Transit,0.34,788.8000000000001,2.0,9.03024031,2.535,4.49934109,0.0358333333333333,0.026204,0.7312744186046511,0.0408085274627272,227.33980000000005,454.6796000000001,0.5573396222991636
Eco Transit,0.32,742.4,2.0,8.894203,2.608199,4.103964,0.1433333333333333,0.096136,0.6707162790697674,0.0388800932363636,230.134,460.268,0.5955719684991716
Transit,0.35,812.0,2.0,10.7660902,4.56033825,3.93244146,2.562222222222222,2.03873,0.7956882046834346,0.0417576012556818,225.9805,451.961,0.9795178364689382
Transit,0.33,765.6,2.0,9.13597546,2.55807362,4.2212638,0.0452777777777777,0.032068,0.7082503067484662,0.0398494911675,228.72430000000003,457.44860000000006,0.2426559550798304
Eco Transit,0.28,649.6,2.0,8.94236,4.449112,3.855112,0.0347222222222222,0.019892,0.5728896,0.03489090248,236.02480000000003,472.04960000000005,0.7540168147999199
Fast Transit,0.29,672.8,2.0,11.001,2.496,4.161,0.0094444444444444,0.005872,0.6217411764705882,0.0359057382911363,234.5143,469.0286,5.114737447400608
Transit,0.28,649.6,2.0,10.87598618,2.47008636,4.35017271,0.3216666666666666,0.181131,0.563101554404145,0.03489090248,236.02480000000003,472.04960000000005,0.8073719988295763
Eco Transit,0.28,649.6,2.0,8.87014667,4.45272,3.85178667,0.0625,0.036154,0.578464,0.03489090248,236.02480000000003,472.04960000000005,0.0349365912485476
Eco Transit,0.19,440.8,2.0,4.124858,4.46723,3.478905,0.0352777777777777,0.011801,0.3345165354330709,0.0251534054593181,250.7533,501.5066000000001,1.1314638979169718
Eco Transit,0.31,719.2,2.0,8.87327119,2.557,4.461,0.0163888888888888,0.011119,0.6784474576271186,0.0378999345356818,231.5689,463.1378,2.4085740206566983
Transit,0.3,696.0,2.0,10.88602479,4.49485124,3.72679339,0.0336111111111111,0.021466,0.6386578512396693,0.0369086159318181,233.029,466.0580000000001,0.7193988601424665
Eco Transit,0.39,904.8,2.0,9.069,4.381,3.826,0.0036111111111111,0.002839,0.7861846153846154,0.0454622540775,220.79530000000003,441.59060000000005,15.013474490137376
Transit,0.36,835.1999999999999,2.0,9.04168693,4.63499696,4.04532219,0.0913888888888888,0.072003,0.7878747720364742,0.04269711168,224.64640000000003,449.29280000000006,0.4070092679471688
Transit,0.29,672.8,2.0,10.99512121,2.498,4.158,0.0091666666666666,0.005622,0.6133090909090909,0.0359057382911363,234.5143,469.0286,5.386648575442256
Transit,0.33,765.6,2.0,10.57372166,2.56118451,4.60393136,1.4377777777777778,1.016536,0.70701885625966,0.0398494911675,228.72430000000003,457.44860000000006,0.9607987408537424
Transit,0.27,626.4000000000001,2.0,9.29992581,4.71075059,3.55081058,1.4077777777777778,0.805099,0.5718935280189423,0.0338637093647727,237.5605,475.121,0.9579384530787236
Eco Transit,0.28,649.6,2.0,6.866622,2.607447,4.519125,0.0227777777777777,0.013065,0.5735853658536585,0.03489090248,236.02480000000003,472.04960000000005,1.6705627615767322
Eco Transit,0.2,464.0,2.0,5.1675136,4.7125936,4.0911712,0.1736111111111111,0.059284,0.34147584,0.0262938258181818,249.016,498.032,0.5564768602290362
Eco Transit,0.22,510.4,2.0,4.24382883,4.55903604,3.77368468,0.0616666666666666,0.025144,0.4077405405405405,0.02852841455,245.617,491.234,0.1346012786350621
Eco Transit,0.2,464.0,2.0,5.7244,4.512,4.26585263,0.0263888888888888,0.009216,0.3492378947368421,0.0262938258181818,249.016,498.032,1.8530626972853532
